OBJECTID,GID,CITY_NM,CITY_NBR,CITY_FIPS,INC_FLAG,CNTY_SEAT,POP1990,POP2000,POP2010,POP2020,CNTY_NBR,DIST_NBR
972,1916,Biry,,4808368,N,N,,,,,163,15
973,1917,Yancey,,4880428,N,N,,,,,163,15
974,1918,Danevang,,4819156,N,N,,,,,241,13
975,1919,Lissie,,4842976,N,N,,,,,241,13
976,1920,Bonus,,4809424,N,N,,,,,241,13
977,1921,Elm Grove,,4823296,N,N,,,,,37,10
978,193,Oak Grove,,4852884,N,N,,710,603,704,19,19
979,1922,Egypt,,4822792,N,N,,,,,170,12
980,1923,Hungerford,,4835420,N,N,,,347,,241,13
981,1924,Latium,,4841668,N,N,,,,,239,17
982,1925,Wesley,,4877308,N,N,,,,,239,17
983,1926,Lipscomb,,4842952,N,Y,,,37,,148,4
984,1927,Cuevitas,,4818104,N,N,,,40,,109,21
985,1928,Gardendale,,4828200,N,N,,,1574,,69,6
986,1929,Jollyville,,4837936,N,N,,,16151,,246,14
987,1930,Washburn,,4876612,N,N,,,,,6,4
988,1931,Pullman,,4876612,N,N,,,,,188,4
989,194,Burns,,4811476,N,N,,,,,19,19
990,1932,Plaska,,4858052,N,N,,,,,97,25
991,1933,Lesley,,4842412,N,N,,,,,97,25
992,1934,Brice,,4810240,N,N,,,,,97,25
993,1935,Vancourt,,4874948,N,N,,,,,226,7
994,1936,Luther,,4845168,N,N,,,,,115,8
995,1937,Fairview,,4825272,N,N,,,7248,9358,201,10
996,1938,Sheffield,,4867340,N,N,,,,,186,6
997,1939,Mentone,,4847676,N,Y,,,19,,151,6
998,1940,Reagan Wells,,4860908,N,N,,,,,232,15
999,1941,Mountain Home,,4849620,N,N,,,,,133,15
1000,195,Wamba,,4876420,N,N,,,,,19,19
1001,1942,Allamoore,,4801900,N,N,,,,,116,24
1002,1943,D'Hanis,,4820248,N,N,,,847,,163,15
1003,1944,Divot,,4820572,N,N,,,,,83,15
1004,1945,Twitty,,4874108,N,N,,,,,242,25
1005,1946,Newlin,,4851156,N,N,,,,,97,25
1006,1947,San Geronimo,,4865420,N,N,,,,,15,15
1007,1948,Girard,,4829612,N,N,,,50,,132,8
1008,1949,Moore,,4849224,N,N,,,475,,83,15
1009,1950,Derby,,4820032,N,N,,,,,83,15
1010,1951,Coryell City,,4817084,N,N,,,,,50,9
1011,196,Malta,,4846272,N,N,,,,,19,19
1012,1952,Ray Point,,4860860,N,N,,,,,149,16
1013,1953,Sandia,,4865168,N,N,,,379,,126,16
1014,1954,Riviera,,4862468,N,N,,,689,,137,16
1015,1955,Weesatche,,4877008,N,N,,,,,89,16
1016,1956,Schroeder,,4866176,N,N,,,,,89,16
1017,1957,Yougeen,,0,N,N,,,,,13,16
1018,1958,Violet,,4875692,N,N,,,,,178,16
1019,1959,Chapman Ranch,,4814308,N,N,,,,,178,16
1020,1960,Roeder,,0,N,N,,,,,225,19
1021,1961,Garden City,,4828176,N,Y,,,334,,88,7
1022,197,Victory City,,4875440,N,N,,,,,19,19
1023,1962,Barnhart,,4805672,N,N,,,,,119,7
1024,1963,Ozona,,4854552,N,Y,,,3225,,53,7
1025,1964,Hitchland,,4834232,N,N,,,,,99,4
1026,1965,Carbondale,,4812748,N,N,,,,,19,19
1027,1966,Goldsboro,,4830032,N,N,,,,,42,23
1028,1967,Pear Valley,,4856420,N,N,,,,,160,23
1029,1968,Fowlerton,,4827144,N,N,,,55,,142,22
1030,1969,Concan,,4816288,N,N,,,,,232,15
1031,1970,Medina,,4847400,N,N,,,3935,,10,15
1032,1971,Vanderpool,,4874996,N,N,,,,,10,15
1033,198,Whaley,,4878124,N,N,,,,,19,19
1034,1972,Los Angeles,,4844056,N,N,,,121,,142,22
1035,1973,Kendalia,,4838836,N,N,,,,,131,15
1036,1974,Sattler,,4865936,N,N,,,,,46,15
1037,1975,Parita,,0,N,N,,,,,15,15
1038,1976,Fairview,,4825272,N,N,,,7248,9358,201,10
1039,1977,Canada Verde,,4812400,N,N,,,,,247,15
1040,1978,Graytown,,4830764,N,N,,,,,247,15
1041,1979,Buena Vista,,4811092,N,N,,,102,,15,15
1042,1980,Brazos Point,,4810096,N,N,,,,,18,9
1043,1981,Kosciusko,,4839820,N,N,,,,,247,15
1044,199,Hubbard,,0,N,N,,0,1423,1418,19,19
1045,1982,Peggy,,4856624,N,N,,,,,7,15
1046,1983,Muldoon,,4849956,N,N,,,,,76,13
1047,1984,Swiss Alp,,4871576,N,N,,,,,76,13
1048,1985,Medicine Mound,,4847376,N,N,,,,,100,25
1049,1986,Rogers Plantation,,0,N,N,,,,,21,17
1050,1987,Punkin Center,,0,N,N,,,,,100,25
1051,1988,Sterley,,4870220,N,N,,,,,78,5
1052,1989,Edgar,,4822564,N,N,,,,,62,13
1053,1990,Meyersville,,4847976,N,N,,,,,62,13
1054,1991,Arneckville,,4804096,N,N,,,,,62,13
1055,200,Old Salem,,0,N,N,,,,,19,19
1056,1992,Kirtley,,4839508,N,N,,,,,76,13
1057,1993,Rutersville,,4863908,N,N,,,,,76,13
1058,1994,Oldenburg,,4853712,N,N,,,,,76,13
1059,1995,Ledbetter,,4842052,N,N,,,,,76,13
1060,1996,Green Lake,,4830860,N,N,,,,,29,13
1061,1997,Long Mott,,4843816,N,N,,,,,29,13
1062,1998,Campbellton,,4812136,N,N,,,,,7,15
1063,1999,Francitas,,4827240,N,N,,,,,121,13
1064,2000,La Salle,,4841536,N,N,,,,,121,13
1065,2001,Sixmile,,0,N,N,,,,,29,13
1066,3,Union,,4874276,N,N,,,,,208,8
1067,21,Energy,,4824276,N,N,,,,,47,23
1068,201,Old Boston,,4853664,N,N,,,,,19,19
1069,2002,Alamo Beach,,0,N,N,,,,,29,13
1070,2003,Magnolia Beach,,4846080,N,N,,,,,29,13
1071,2004,Weedhaven,,4876984,N,N,,,,,121,13
1072,2005,Olivia,,4853940,N,N,,,,,29,13
1073,2006,Louise,,4844212,N,N,,,995,,241,13
1074,2007,Hillje,,4834052,N,N,,,,,241,13
1075,2008,Jones,,4837960,N,N,,,,,234,10
1076,2009,Walton,,4876396,N,N,,,,,234,10
1077,2010,Jackson,,4837180,N,N,,,,,155,19
1078,2011,Ellinger,,4823176,N,N,,,,203,76,13
1079,202,Dalby Springs,,4818488,N,N,,,,,19,19
1080,2012,Nelsonville,,4850676,N,N,,,,,8,13
1081,2013,Kenney,,4838920,N,N,,,,,8,13
1082,2014,Leagueville,,4841992,N,N,,,,,108,10
1083,2015,Crecy,,4817588,N,N,,,,,228,11
1084,2016,Williams,,4879336,N,N,,,,,25,23
1085,2017,Bland Lake,,4808584,N,N,,,,,203,11
1086,2018,Choice,,4814836,N,N,,,,,210,11
1087,2019,Pluck,,4858424,N,N,,,,,187,11
1088,2020,Smith Grove,,4868348,N,N,,,,,114,11
1089,2021,Loma Alta,,4843456,N,N,,,,,233,22
1090,203,Ward Creek,,0,N,N,,,,,19,19
1091,2022,Norton,,4852608,N,N,,,,,200,7
1092,2023,Eola,,4824456,N,N,,,,,48,7
1093,2024,London,,0,N,N,,,,,201,10
1094,2025,Evadale,,4824840,N,N,,,1483,,122,20
1095,2026,Humble Colorado Camp,,0,N,N,,,,,125,21
1096,2027,Stowell,,4870520,N,N,,,1756,,36,20
1097,2028,South Brice,,4868912,N,N,,,,,97,25
1098,2029,Glenn,,4829828,N,N,,,,,63,25
1099,2030,Champion,,4814184,N,N,,,,,177,8
1100,2031,Inadale,,4835840,N,N,,,,,208,8
1101,204,Siloam,,4867796,N,N,,,,,19,19
1102,2032,Seven Sisters,,4866920,N,N,,,,,67,22
1103,2033,Center Point,,4813816,N,N,,,,,117,1
1104,2034,Sand Springs,,4865240,N,N,,,835,,115,8
1105,2035,Cuadrilla,,4818056,N,N,,,,,72,24
1106,2036,San Elizario,,4865360,N,N,,,13603,10116,72,24
1107,2037,Startzville,,4870112,N,N,,,,,46,15
1108,2038,Canyon Lake,,,N,N,,16870,21262,,46,15
1109,2039,Crossroads,,4817840,N,N,,,,,34,19
1110,2040,Satsuma,,4865924,N,N,,,,,102,12
1111,2041,Sargent,,4865864,N,N,,,,,158,13
1112,205,Simms,,4867952,N,N,,,,,19,19
1113,2042,Port Bolivar,,4858832,N,N,,,,,85,12
1114,2043,Scharbauer City,,0,N,N,,,,,69,6
1115,2044,Texon,,4872488,N,N,,,,,192,7
1116,2045,Santa Rita,,0,N,N,,,,,192,7
1117,2046,Thedford,,4872536,N,N,,,,,212,10
1118,2047,McNary,,4845888,N,N,,,,,116,24
1119,2048,Nickel Creek Station,,4851468,N,N,,,,,55,24
1120,2049,Salt Flat,,4864364,N,N,,,,,116,24
1121,2050,Allen Farm,,4801960,N,N,,,,,21,17
1122,2051,Pitner Junction,,4857884,N,N,,,,,201,10
1123,206,Bassett,,4805840,N,N,,,,,19,19
1124,2052,Thorp Spring,,4872812,N,N,,,,,112,2
1125,2053,Pawelekville,,4856240,N,N,,,,,129,16
1126,2054,Maple,,4846512,N,N,,,,,9,5
1127,2055,Wiggins,,4879096,N,N,,,,,161,9
1128,2056,Wallisville,,4876264,N,N,,,,,36,20
1129,2057,Tidwell Prairie,,4872944,N,N,,,,,198,17
1130,2058,Ford Oaks,,4826400,N,N,,,,,227,14
1131,2059,Bakersfield Valley,,0,N,N,,,,,186,6
1132,2060,Garciasville,,4828152,N,N,,,46,,214,21
1133,2061,La Casita,,4828152,N,N,,,128,,214,21
1134,207,Ben Franklin,,4807612,N,N,,,,,60,1
1135,2062,Lockett,,4843216,N,N,,,,,244,3
1136,2063,Corbet,,4816660,N,N,,,,,175,18
1137,2064,Bruni,,4810876,N,N,,,379,,240,22
1138,2065,Alfred,,4801816,N,N,,,91,,126,16
1139,2066,Rosharon,,4863332,N,N,,,1152,,20,12
1140,2067,Damon,,4819108,N,N,,,552,,20,12
1141,2068,Danciger,,4819144,N,N,,,,,20,12
1142,2069,Old Ocean,,4853808,N,N,,,,,20,12
1143,2070,East Columbia,,4822000,N,N,,,,,20,12
1144,2071,Ander,,4803180,N,N,,,,,89,16
1145,208,Lake Creek,,4840492,N,N,,,,,60,1
1146,2072,San Carlos,,4865048,N,N,,,3130,,109,21
1147,2073,Santa Catarina,,4865684,N,N,,,,,214,21
1148,2074,El Sauz,,4824048,N,N,,,,,214,21
1149,2075,Falcon Heights,,4825344,N,N,,,53,,214,21
1150,2076,Rincon,,4862120,N,N,,,,,214,21
1151,2077,Salineno,,4864316,N,N,,,,,214,21
1152,2078,Garceno,,4828128,N,N,,,420,,214,21
1153,2079,Rosita,,4863344,N,N,,,2704,,67,22
1154,2080,La Casita,,4828152,N,N,,,128,,214,21
1155,2081,Alto Bonito,,4802192,N,N,,,,,214,21
1156,209,Pacio,,4854564,N,N,,,,,60,1
1157,2082,Port Mansfield,,4858928,N,N,,,226,,245,21
1158,2083,Lasara,,4841548,N,N,,,1039,,245,21
1159,2084,Willamar,,4879288,N,N,,,,,245,21
1160,2085,Los Coyotes,,4844080,N,N,,,,,245,21
1161,2086,Santa Monica,,4865756,N,N,,,83,,245,21
1162,2087,Sebastian,,4866512,N,N,,,1917,,245,21
1163,2088,Olmito,,4853964,N,N,,,1210,,31,21
1164,2089,Arroyo City,,0,N,N,,,,,31,21
1165,2090,La Leona,,0,N,N,,,,,31,21
1166,2091,Paint Creek,,0,N,N,,,,,105,8
1167,210,Enloe,,4824336,N,N,,,,,60,1
1168,2092,Avondale,,4805120,N,N,,,,,220,2
1169,2093,Hays City,,4832909,N,N,,,,,106,14
1170,2094,Mount Gainor,,0,N,N,,,,,106,14
1171,2095,Fitzhugh,,4825944,N,N,,,,,106,14
1172,2096,Goforth,,0,N,N,,,,,106,14
1173,2097,Culleoka,,4818116,N,N,,,,,43,18
1174,2098,Branch,,4809964,N,N,,,,,43,18
1175,2099,Pecan Grove,,4856482,N,N,,,15963,,43,18
1176,2100,Spur,40550,4869848,Y,N,1300,1088,1318,1167,63,25
1177,2101,Runge,37050,4863788,Y,N,1139,1080,1031,1166,129,16
1178,22,Henrys Chapel,,4833296,N,N,,,,,37,10
1179,211,Charleston,,4814380,N,N,,,,,60,1
1180,2102,Lometa,25150,4843516,Y,N,625,782,856,874,141,23
1181,2103,Eden,12800,4822552,Y,N,1567,2561,2766,1339,48,7
1182,2104,Leona,24330,4842340,Y,N,178,181,175,179,145,17
1183,2105,Dayton Lakes,11060,4819435,Y,N,191,101,93,107,146,20
1184,2106,Burton,6670,4811536,Y,N,311,359,300,290,239,17
1185,2107,Kenefick,21960,4838872,Y,N,435,667,563,722,146,20
1186,2108,Roxton,36910,4863584,Y,N,639,694,650,640,139,1
1187,2109,Deport,11500,4820020,Y,N,746,718,578,555,139,1
1188,2110,Leakey,24200,4842004,Y,Y,399,387,425,431,193,7
1189,2111,Sonora,39900,4868756,Y,Y,2751,2924,3027,2764,218,7
1190,212,Klondike,,4839604,N,N,,,,,60,1
1191,2112,Moran,28750,4849320,Y,N,285,233,270,260,209,8
1192,2113,Lovelady,25600,4844260,Y,N,587,608,649,623,114,11
1193,2114,Melvin,27500,4847568,Y,N,184,155,178,164,160,23
1194,2115,Normangee,30350,4851840,Y,N,689,719,685,710,145,17
1195,2116,Freer,15300,4827432,Y,N,3271,3241,2818,2620,67,22
1196,1620,Goodwin,,0,N,N,,,,,203,11
1197,1621,Macune,,4845960,N,N,,,,,203,11
1198,163,Hurlwood,,4835540,N,N,,,,,152,5
1199,1622,Brookeland,,4810552,N,N,,,,,202,11
1200,1623,Hilltop Lakes,,4834136,N,N,,,1101,,145,17
1201,1624,Flo,,4826100,N,N,,,,,145,17
1202,1625,Nineveh,,4851564,N,N,,,,,145,17
1203,1626,Corinth,9770,4816696,Y,N,3944,11325,19935,22365,61,18
1204,1627,Wall,,4876192,N,N,,,,,226,7
1205,1628,Tankersley,,4871816,N,N,,,,,226,7
1206,1629,Knickerbocker,,4839640,N,N,,,,,226,7
1207,1630,Christoval,,4814872,N,N,,,504,,226,7
1208,1631,Sanatorium,,4865012,N,N,,,,,226,7
1209,164,Posey,,4858988,N,N,,,,,152,5
1210,1632,Carlsbad,,4812892,N,N,,,719,,226,7
1211,1633,Veribest,,4875296,N,N,,,,,226,7
1212,1634,Mereta,,4847748,N,N,,,,,226,7
1213,1635,Water Valley,,4876732,N,N,,,,,226,7
1214,1636,Orient,,4854228,N,N,,,,,226,7
1215,1637,Grape Creek,,4830629,N,N,,,3154,,226,7
1216,1638,Royalty,,4863632,N,N,,,,,238,6
1217,1639,Tubbs Corner,,0,N,N,,,,,52,6
1218,1640,Enon,,0,N,N,,,,,114,11
1219,1641,Porter Springs,,4858856,N,N,,,,,114,11
1220,165,Woodrow,,4880152,N,N,,,,,152,5
1221,1642,Hopewell,,4834808,N,N,,,,,114,11
1222,1643,Ash,,4804276,N,N,,,,,114,11
1223,1644,Austonio,,4805024,N,N,,,,,114,11
1224,1645,Fodice,,4826316,N,N,,,,,114,11
1225,1646,Pearsons Chapel,,4856408,N,N,,,,,114,11
1226,1647,Mapleton,,4846548,N,N,,,,,114,11
1227,1648,Sand Ridge,,4865228,N,N,,,,,114,11
1228,1649,Weldon,,4877116,N,N,,,,,114,11
1229,1650,Percilla,,4856780,N,N,,,,,114,11
1230,1651,Weches,,4876960,N,N,,,,,114,11
1231,166,Slide,,4868204,N,N,,,,,152,5
1232,1652,Augusta,,4804648,N,N,,,,,114,11
1233,1653,Refuge,,4861424,N,N,,,,,114,11
1234,1654,Belott,,4807480,N,N,,,,,114,11
1235,1655,Tadmor,,4871672,N,N,,,,,114,11
1236,1656,Ratcliff,,4860692,N,N,,,,,114,11
1237,1657,Berea,,4807732,N,N,,,,,155,19
1238,1658,Mound City,,4849584,N,N,,,,,1,10
1239,1503,Roganville,,4862912,N,N,,,,,122,20
1240,1504,Erin,,4824516,N,N,,,,,122,20
1241,1505,Magnolia Springs,,4846116,N,N,,,,,122,20
1242,1506,Mount Union,,4849848,N,N,,,,,122,20
1243,1507,Call Junction,,4811908,N,N,,,,,122,20
1244,1508,Bessmay,,4807888,N,N,,,,,122,20
1245,1509,Buna,,4811236,N,N,,,2142,,122,20
1246,1510,Bunker Hill,,4811296,N,N,,,,,122,20
1247,1511,Barnum,,4805684,N,N,,,,,187,11
1248,152,Mankins,,4846404,N,N,,,,,5,3
1249,1512,Darden,,4819252,N,N,,,,,187,11
1250,1513,Camden,,4812016,N,N,,,,,187,11
1251,1514,Moscow,,4849500,N,N,,,,,187,11
1252,1515,Barnes,,0,N,N,,,,,228,11
1253,1516,Leggett,,4842160,N,N,,,,,187,11
1254,1517,New Willard,,4851420,N,N,,,,,187,11
1255,1518,Blanchard,,4808524,N,N,,,,,187,11
1256,1519,New Camp Ruby,,0,N,N,,,,,187,11
1257,1520,Camp Ruby,,4812244,N,N,,,,,187,11
1258,1521,Providence,,0,N,N,,,4786,,78,5
1259,153,Dads Corner,,0,N,N,,0,,,5,3
1260,1522,Dallardsville,,4818536,N,N,,,,,187,11
1261,1523,Schwab City,,4866212,N,N,,,,,187,11
1262,1524,Segno,,4866620,N,N,,,,,187,11
1263,1525,Oak Shade,,0,N,N,,,,,187,11
1264,1526,Holly Grove,,4834580,N,N,,,,,187,11
1265,1527,Ace,,4801096,N,N,,,,,187,11
1266,1528,Carmona,,4812928,N,N,,,,,187,11
1267,1529,Rockland,,4862768,N,N,,,,,229,20
1268,1530,Dam B,,0,N,N,,,,,229,20
1269,1531,Doucette,,4821040,N,N,,,,,229,20
1270,154,Dundee,,4821640,N,N,,,,,5,3
1271,1532,Town Bluff,,4873448,N,N,,,,,229,20
1272,1533,Mitchell Hill,,0,N,N,,,,,229,20
1273,1534,Spurger,,4869860,N,N,,,,,229,20
1274,1535,Hillister,,4834040,N,N,,,,,229,20
1275,1536,Warren,,4876564,N,N,,,757,,229,20
1276,1537,Fred,,4827336,N,N,,,,,229,20
1277,1538,Fort Davis,,4826688,N,Y,,,1201,,123,24
1278,1539,Cross Roads,10370,4817852,Y,N,361,603,1563,1578,61,18
1279,1540,Antioch,,4803444,N,N,,,,,34,19
1280,155,County Line,,4817288,N,N,,,,,152,5
1281,1542,North Zulch,,4852596,N,N,,,,,154,17
1282,1543,Whitsett,,4878676,N,N,,,,,149,16
1283,1544,Karon,,0,N,N,,,,,149,16
1284,1545,Oakville,,4853220,N,N,,,,,149,16
1285,1546,Dinero,,4820488,N,N,,,,,149,16
1286,1547,Annarose,,4803312,N,N,,,,,149,16
1287,1548,Pernitas Point,32430,4856840,N,N,174,269,,,149,16
1288,1549,Guadalupe,,4831436,N,N,,,,,235,13
1289,1550,Raisin,,4860332,N,N,,,,,235,13
1290,1551,Dacosta,,4818428,N,N,,,,,235,13
1291,156,Becton,,4807120,N,N,,,,,152,5
1292,1552,Crescent Valley,,0,N,N,,,,,235,13
1293,1553,Placedo,,4857932,N,N,,,692,,235,13
1294,1554,Bloomington,,4808800,N,N,,,2459,,235,13
1295,1555,McFaddin,,4845648,N,N,,,,,235,13
1296,1556,Nursery,,4852752,N,N,,,,,235,13
1297,1557,Inez,,4835996,N,N,,,2098,,235,13
1298,1558,Mission Valley,,4848792,N,N,,,,,235,13
1299,1559,Telferner,,4872116,N,N,,,,,235,13
1300,1560,Pawnee,,4856252,N,N,,,166,,13,16
1301,1561,Pettus,,4857116,N,N,,,558,,13,16
1302,157,Caldwell,,0,N,N,,0,4104,4495,152,5
1303,1562,Tuleta,,4873856,N,N,,,288,,13,16
1304,1563,Mineral,,4848660,N,N,,,,,13,16
1305,1564,Normanna,,4851852,N,N,,,113,,13,16
1306,1565,Skidmore,,4868132,N,N,,,925,,13,16
1307,1566,Olmos,,4853976,N,N,,,,,13,16
1308,1567,Papalote,,4855044,N,N,,,,,13,16
1309,1568,Tynan,,4874168,N,N,,,278,,13,16
1310,1569,Calliham,,4811956,N,N,,,,,162,15
1311,1570,Tilden,,4872992,N,Y,,,261,,162,15
1312,1571,Artesia Wells,,4804192,N,N,,,,,142,22
1313,158,Heckville,,4833032,N,N,,,,,152,5
1314,1572,Woodward,,0,N,N,,,,,142,22
1315,1573,Millett,,4848492,N,N,,,,,142,22
1316,1574,Valley Wells,,4874864,N,N,,,,,64,22
1317,1575,Brundage,,4810852,N,N,,,27,,64,22
1318,1576,Catarina,,4813324,N,N,,,118,,64,22
1319,1577,Tivoli,,4873148,N,N,,,479,,196,16
1320,1578,Vidaurri,,4875464,N,N,,,,,196,16
1321,1579,Bonnie View,,4809400,N,N,,,,,196,16
1322,1580,Indianola,,4835924,N,N,,,,,29,13
1323,1581,Port Alto,,4858796,N,N,,,,,29,13
1324,159,Estacado,,4824612,N,N,,,,,152,5
1325,1582,Kamey,,4838392,N,N,,,,,29,13
1326,1583,Port O'Connor,,4858952,N,N,,,1253,,29,13
1327,1584,Holiday Beach,,0,N,N,,,514,,4,16
1328,1585,Lamar,,4841092,N,N,,,636,,4,16
1329,1586,Copano Village,,4816588,N,N,,,,,4,16
1330,1587,Oilton,,4853556,N,N,,,353,,240,22
1331,1588,Aguilares,,4801420,N,N,,,21,,240,22
1332,1589,Mirando City,,4848756,N,N,,,,,240,22
1333,1590,Douglass,,4821100,N,N,,,,,174,11
1334,1591,Martinsville,,4846896,N,N,,,,,174,11
1335,160,Liberty,,4842580,N,N,,,8397,9506,152,5
1336,1592,Swift,,4871564,N,N,,,,,174,11
1337,1594,Willow Grove,,4879456,N,N,,,,,161,9
1338,1595,Harrison,,4832540,N,N,,,,,161,9
1339,1596,Asa,,4804228,N,N,,,,,161,9
1340,1597,Spring Valley,40500,4869812,Y,N,3392,3611,3715,4302,102,12
1341,1599,Hoen,,4834412,N,N,,,,,161,9
1342,1600,Tours,,4873412,N,N,,,,,161,9
1343,1601,Rogers Hill,,4862936,N,N,,,,,161,9
1344,17,Sidney,,4867748,N,N,,,,,47,23
1345,161,Acuff,,4801156,N,N,,,,,152,5
1346,1602,Rock Creek,,4862648,N,N,,,,,23,25
1347,1603,Axtell,,4805156,N,N,,,,,161,9
1348,1604,China Spring,,4814740,N,N,,,1281,,161,9
1349,1605,Northcrest,,4852020,N,N,,,,,161,9
1350,1606,Downsville,,4821172,N,N,,,,,161,9
1351,1607,Elm Mott,,4823344,N,N,,,,,161,9
1352,1608,Fallon,,4825380,N,N,,,,,147,9
1353,1609,Midway,,4848252,N,N,,,228,238,225,19
1354,1610,Personville,,4856948,N,N,,,,,147,9
1355,1611,Ben Hur,,4807624,N,N,,,,,147,9
1356,162,Canyon,,4812520,N,N,,12875,13303,16387,152,5
1357,1612,Box Church,,4809664,N,N,,,,,147,9
1358,1613,Farrar,,4825524,N,N,,,,,147,9
1359,1614,Oletha,,4853904,N,N,,,,,147,9
1360,1615,Echols,,4822480,N,N,,,,,147,9
1361,1616,Prairie Hill,,4859264,N,N,,,,,147,9
1362,1617,Watt,,4876780,N,N,,,,,147,9
1363,1618,Shiloh,,4867628,N,N,,,,,246,14
1364,1619,White City,,4878304,N,N,,,,,244,3
1365,2230,Throckmorton,42650,4872896,Y,Y,1036,905,828,750,224,3
1366,2231,Oglesby,30900,4853520,Y,N,452,458,484,464,50,9
1367,224,Bob Town,,0,N,N,,,,,120,2
1368,2232,Broaddus,5730,4810384,Y,N,212,189,207,201,203,11
1369,2233,Huntington,20050,4835492,Y,N,1794,2068,2118,2079,3,11
1370,2234,Pineland,32850,4857644,Y,N,882,980,850,794,202,11
1371,2235,Encinal,13610,4824240,Y,N,620,629,559,578,142,22
1372,2236,Centerville,7850,4813900,Y,Y,812,903,892,906,145,17
1373,2237,Marquez,26850,4846752,Y,N,270,220,263,271,145,17
1374,2238,Log Cabin,25070,4843354,Y,N,487,733,714,785,108,10
1375,2239,Carbon,7300,4812736,Y,N,255,224,272,276,68,23
1376,2240,Crosbyton,10300,4817768,Y,Y,2026,1874,1741,1557,54,5
1377,2241,Avery,2200,4805072,Y,N,430,462,482,454,194,1
1378,225,Joplin,,4838044,N,N,,,,,120,2
1379,2242,Savoy,38400,4866008,Y,N,877,850,831,864,75,1
1380,2243,Stratford,40950,4870544,Y,Y,1781,1991,2017,2074,211,4
1381,2244,Warren City,44450,4876576,Y,N,250,343,298,305,93,10
1382,2245,Cross Plains,10350,4817816,Y,N,1063,1068,982,997,30,8
1383,2246,Hubbard,,0,N,N,,0,1423,1418,19,19
1384,2247,Bronte,5750,4810528,Y,N,962,1076,999,979,41,7
1385,2248,West,45000,4877332,Y,N,2515,2692,2807,2969,161,9
1386,2249,Nixon,30200,4851588,Y,N,1995,2186,2385,2508,90,13
1387,2250,Clarksville City,8450,4815172,Y,N,720,806,865,945,93,10
1388,2251,Lakewood Village,23610,4841050,Y,N,169,342,545,1002,61,18
1389,226,Westbrook,,0,N,N,,,253,252,120,2
1390,2252,Cooper,9650,4816564,Y,Y,2153,2150,1969,2005,60,1
1391,2253,Blue Ridge,4750,4808872,Y,N,521,672,822,919,43,18
1392,2254,Poteet,33700,4859084,Y,N,3206,3305,3260,3542,7,15
1393,2255,Pleasanton,33120,4858280,Y,N,7678,8266,8934,11007,7,15
1394,2256,Camp Wood,7050,4812388,Y,N,595,822,706,720,193,7
1395,2257,Greenville,17250,4830920,Y,Y,23071,23960,25557,29374,117,1
1396,2258,Plains,33000,4857968,Y,Y,1422,1450,1481,1655,251,5
1397,2259,Walnut Springs,44400,4876348,Y,N,716,755,827,877,18,9
1398,2260,New Summerfield,30070,4851336,Y,N,521,998,1111,1187,37,10
1399,2261,Angus,1270,4803288,Y,N,363,334,414,427,175,18
1400,227,Bartons Chapel,,4805756,N,N,,,,,120,2
1401,2262,Meridian,27700,4847760,Y,Y,1390,1491,1493,1502,18,9
1402,2263,Moody,28700,4849200,Y,N,1329,1400,1371,1433,161,9
1403,2264,Lorena,25370,4844020,Y,N,1158,1433,1691,1756,161,9
1404,2265,Carrizo Springs,7350,4812988,Y,Y,5745,5655,5368,5221,64,22
1405,2266,Edinburg,12950,4822660,Y,Y,29885,48465,77100,102374,109,21
1406,2267,Talco,41750,4871732,Y,N,592,570,516,497,225,19
1407,2268,San Augustine,37500,4865024,Y,Y,2337,2475,2108,1865,203,11
1408,2306,Taylor Landing,41930,4871966,Y,N,,,228,237,124,20
1409,2307,Douglassville,12100,4821112,Y,N,192,175,229,214,34,19
1410,2308,Mount Vernon,29150,4849860,Y,Y,2219,2286,2662,2769,81,1
1411,2309,Jourdanton,21400,4838116,Y,Y,3220,3732,3871,4436,7,15
1412,2311,Snook,39690,4868576,Y,N,489,568,511,548,26,17
1413,232,Purley,,4859936,N,N,,,,,81,1
1414,2312,Kountze,22700,4839868,Y,Y,2056,2115,2123,2109,101,20
1415,2313,Lott,25500,4844176,Y,N,775,724,759,744,74,9
1416,2314,Rankin,34700,4860668,Y,Y,1011,800,778,841,231,6
1417,2315,Star Harbor,40730,4870076,Y,N,368,416,444,487,108,10
1418,2316,Gorman,16700,4830308,Y,N,1290,1236,1083,1033,68,23
1419,2317,Honey Grove,19600,4834700,Y,N,1681,1746,1668,1738,75,1
1420,2318,Bellevue,3500,4807396,Y,N,333,386,362,350,39,3
1421,2319,Dodd City,11950,4820680,Y,N,350,419,369,398,75,1
1422,2320,Ector,12700,4822516,Y,N,494,600,695,746,75,1
1423,2321,Windom,46350,4879684,Y,N,269,245,199,207,75,1
1424,233,Cypress,,4818356,N,N,,,,,102,12
1425,2322,Whiteface,45700,4878328,Y,N,512,465,449,423,40,5
1426,2323,Petrolia,32550,4857044,Y,N,762,782,686,671,39,3
1427,2324,Floydada,14700,4826268,Y,Y,3896,3676,3038,2654,78,5
1428,2325,Crowell,10400,4817948,Y,Y,1230,1141,948,800,79,25
1429,2326,Ingleside,20370,4836008,Y,N,5696,9388,9387,10043,205,16
1430,2327,Adrian,250,4801324,Y,N,220,159,166,171,180,4
